sector,t_skills,m_skills,s_skills,s_activas,afinidad_t,afinidad_m,t_min,t_max,t_avg,clase_fatiga
14,"[6, 6, 3, 8, 2, 3, 3, 5, 2, 7, 7, 5, 3, 10, 8, 3, 2, 10, 4, 4]","[0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 5, 6, 7, 0, 7, 5, 7, 0, 4]","[4, 9, 4, 0, 4, 1, 7, 6, 5, 0, 8, 8, 1, 2, 2, 5, 4, 4, 8, 4]",20,0.9251477200352232,0.8834507426203362,5,23,14.382817023552695,0
20,"[7, 7, 3, 6, 3, 4, 4, 0, 7, 10, 1, 2, 6, 2, 8, 4, 5, 2, 2, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 6, 6, 3, 6, 5, 5, 5, 5, 0]","[5, 7, 7, 10, 0, 9, 9, 0, 10, 7, 6, 4, 3, 9, 6, 3, 9, 6, 4, 4]",11,0.8687958680346307,1.008048719538643,9,40,23.631357872188982,0
5,"[0, 2, 6, 2, 10, 10, 0, 0, 6, 7, 4, 2, 3, 6, 2, 2, 0, 5, 4, 3]","[2, 2, 2, 0, 2, 1, 0, 0, 0, 1, 8, 10, 1, 7, 9, 8, 0, 6, 0, 7]","[5, 9, 0, 7, 3, 2, 3, 6, 0, 5, 7, 0, 1, 1, 4, 5, 5, 1, 3, 2]",20,0.2863352362953762,0.4039455171006041,1,54,28.93550583943051,3
0,"[10, 10, 5, 0, 8, 8, 3, 2, 2, 3, 7, 3, 4, 6, 8, 1, 6, 0, 1, 10]","[2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 7, 4, 2, 7, 0, 9, 9, 2, 6, 5]","[7, 9, 5, 1, 7, 1, 5, 8, 0, 5, 5, 1, 3, 7, 5, 8, 5, 1, 10, 2]",20,0.0896100889780702,0.11847759243790632,6,31,19.165909024753475,4
10,"[0, 5, 3, 7, 0, 9, 8, 10, 2, 9, 8, 0, 4, 2, 10, 3, 4, 4, 5, 7]","[2, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 5, 2, 10, 3, 0, 5, 2, 7, 6]","[7, 9, 1, 6, 4, 10, 9, 7, 6, 3, 5, 5, 6, 9, 6, 3, 2, 2, 6, 0]",22,0.5412182775187929,0.5114348133365808,6,56,31.567671788541347,2
14,"[6, 9, 9, 3, 5, 7, 0, 1, 2, 1, 5, 9, 0, 3, 5, 2, 10, 10, 3, 5]","[0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 2, 8, 3, 0, 2, 7, 5, 1, 6, 9]","[0, 7, 3, 0, 0, 0, 8, 6, 1, 8, 5, 7, 4, 10, 3, 3, 5, 6, 3, 5]",15,0.23150499898163396,0.2651645888744016,2,30,16.01761766699049,3
25,"[8, 8, 4, 4, 3, 3, 2, 0, 9, 0, 0, 1, 6, 8, 5, 9, 5, 5, 4, 10]","[0, 0, 2, 2, 1, 0, 1, 0, 0, 2, 2, 1, 1, 3, 4, 2, 1, 2, 1, 5]","[7, 8, 2, 6, 8, 7, 7, 1, 3, 2, 3, 6, 3, 2, 1, 3, 5, 7, 8, 9]",26,0.48802391665172457,0.5235126970402364,6,38,22.65028192199006,2
7,"[1, 3, 4, 0, 5, 10, 10, 10, 5, 0, 6, 10, 4, 1, 3, 0, 6, 8, 2, 5]","[1, 1, 2, 0, 0, 2, 0, 1, 0, 0, 3, 0, 0, 9, 3, 1, 2, 0, 7, 4]","[7, 0, 3, 6, 8, 7, 8, 6, 4, 7, 4, 3, 7, 5, 0, 8, 4, 7, 0, 3]",14,0.7612535411906889,0.7824943558877911,3,51,28.56763441052873,0
1,"[2, 8, 9, 7, 4, 4, 1, 6, 0, 9, 10, 4, 2, 6, 7, 3, 1, 0, 6, 3]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 9, 6, 3, 6, 2, 10, 5, 6, 9]","[4, 3, 6, 3, 0, 5, 3, 4, 3, 5, 0, 2, 3, 1, 5, 2, 3, 9, 0, 3]",15,0.4646089557242611,0.42263796935242187,8,39,23.242333260012916,2
9,"[5, 0, 6, 7, 5, 6, 3, 5, 1, 2, 0, 10, 4, 5, 10, 10, 8, 3, 6, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 5, 3, 3, 9, 4, 9, 4, 9, 7]","[7, 0, 5, 6, 9, 9, 1, 4, 4, 3, 0, 10, 5, 7, 3, 4, 0, 2, 8, 0]",27,0.3656294113947218,0.2800686181255471,8,27,18.171984311507487,3
7,"[0, 4, 7, 7, 6, 0, 4, 0, 10, 2, 2, 2, 5, 7, 8, 6, 0, 9, 4, 1]","[0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 6, 0, 7, 1, 4, 2, 1, 6, 0, 7]","[1, 8, 7, 5, 5, 6, 4, 8, 10, 0, 4, 0, 2, 3, 3, 2, 8, 8, 2, 1]",23,0.1872298147644445,0.1338250528617862,9,28,17.67645188897542,4
14,"[4, 6, 0, 3, 1, 3, 3, 0, 0, 8, 8, 3, 4, 1, 0, 7, 3, 0, 2, 8]","[0, 2, 0, 2, 0, 0, 0, 0, 2, 1, 10, 7, 5, 7, 1, 8, 1, 2, 9, 5]","[8, 8, 3, 9, 10, 5, 6, 1, 9, 2, 3, 2, 4, 5, 5, 4, 4, 7, 5, 1]",28,0.4167593396358913,0.5765477739998252,0,45,22.867587466730647,2
1,"[5, 0, 7, 2, 1, 7, 7, 2, 3, 6, 3, 0, 4, 8, 4, 7, 1, 4, 6, 4]","[2, 0, 0, 0, 1, 0, 0, 1, 2, 1, 7, 2, 8, 3, 5, 6, 7, 3, 3, 2]","[2, 4, 2, 1, 5, 6, 4, 6, 9, 1, 2, 2, 5, 6, 7, 4, 1, 5, 7, 0]",10,0.24391102714226903,0.2032634976441794,6,23,13.926332284646046,3
18,"[7, 0, 6, 1, 10, 3, 8, 0, 9, 2, 1, 10, 7, 1, 4, 1, 8, 9, 6, 6]","[2, 0, 2, 2, 0, 1, 2, 0, 1, 1, 3, 5, 8, 9, 1, 0, 4, 5, 9, 0]","[0, 6, 2, 1, 2, 0, 3, 6, 5, 0, 10, 0, 3, 1, 6, 3, 0, 10, 2, 9]",12,0.05222075181230962,0.018534121833030808,7,37,22.372752455199794,4
24,"[10, 5, 0, 8, 2, 9, 10, 6, 5, 5, 5, 7, 3, 4, 2, 8, 4, 5, 8, 4]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 2, 6, 4, 1, 0, 2, 2, 3, 4, 0, 7]","[4, 2, 10, 8, 0, 5, 9, 1, 7, 5, 4, 4, 4, 5, 3, 2, 2, 6, 5, 2]",26,0.3511061695281557,0.15417766197763144,-1,35,17.0345443743958,3
3,"[2, 8, 8, 8, 0, 4, 10, 0, 3, 3, 1, 1, 5, 3, 4, 10, 1, 6, 5, 1]","[0, 0, 1, 0, 1, 0, 0, 0, 2, 2, 10, 10, 4, 1, 7, 10, 7, 3, 6, 5]","[3, 1, 1, 4, 6, 6, 4, 6, 3, 6, 1, 6, 1, 10, 5, 1, 9, 4, 5, 6]",24,0.7781239304322716,0.6064988223952202,4,25,14.403136743274192,1
17,"[3, 5, 0, 6, 3, 7, 2, 1, 6, 9, 2, 8, 8, 10, 8, 3, 10, 1, 10, 4]","[2, 0, 0, 0, 2, 2, 0, 0, 1, 2, 10, 7, 4, 8, 7, 5, 10, 9, 9, 3]","[10, 8, 4, 0, 4, 10, 2, 0, 9, 7, 5, 4, 4, 5, 4, 4, 10, 0, 6, 1]",26,0.5096706832209172,0.4447766971882895,2,25,11.816350714762663,4
15,"[3, 2, 0, 7, 7, 0, 6, 2, 9, 3, 2, 8, 9, 4, 5, 4, 4, 8, 7, 4]","[0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 2, 9, 3, 6, 3, 2, 7, 4, 5, 0]","[6, 0, 2, 8, 10, 8, 8, 3, 8, 0, 4, 10, 6, 0, 1, 7, 7, 6, 6, 5]",30,0.0014578963210078177,0.10395120596109701,5,45,26.96302611682037,4
24,"[6, 5, 0, 0, 2, 3, 0, 2, 1, 2, 0, 5, 3, 4, 7, 6, 0, 10, 3, 5]","[1, 0, 1, 0, 0, 0, 0, 1, 2, 2, 7, 0, 4, 5, 8, 8, 0, 8, 7, 0]","[0, 0, 10, 5, 8, 4, 7, 3, 2, 0, 10, 5, 4, 7, 10, 4, 9, 3, 4, 7]",11,0.42392916289075133,0.22794767284702752,9,42,25.653474510080205,3
0,"[7, 10, 5, 9, 8, 9, 3, 2, 7, 4, 0, 6, 6, 1, 10, 5, 4, 7, 0, 8]","[2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2, 5, 2, 4, 3, 8, 2, 5, 0, 6]","[7, 9, 3, 3, 7, 2, 0, 0, 5, 5, 7, 3, 7, 4, 1, 0, 4, 9, 7, 1]",16,0.8739888029493368,0.8291230417455787,4,26,12.159107866091059,4
12,"[6, 6, 1, 3, 3, 7, 4, 2, 3, 10, 0, 5, 10, 9, 1, 6, 6, 6, 3, 3]","[1, 0, 0, 2, 1, 0, 0, 1, 0, 1, 10, 2, 8, 6, 1, 8, 0, 9, 2, 5]","[4, 9, 5, 9, 1, 10, 8, 3, 8, 7, 4, 0, 6, 8, 8, 9, 7, 5, 5, 5]",26,0.9182817464159699,0.8358219809354436,10,57,32.405836323489325,0
9,"[7, 4, 0, 1, 1, 10, 6, 6, 6, 8, 2, 1, 1, 2, 4, 9, 7, 0, 2, 7]","[0, 0, 0, 0, 2, 2, 0, 2, 1, 0, 4, 1, 3, 4, 4, 5, 0, 2, 0, 1]","[5, 8, 6, 5, 3, 8, 0, 1, 8, 0, 3, 6, 2, 2, 5, 2, 7, 6, 9, 6]",12,0.28063684437263614,0.28596744036070537,7,36,21.755266662745083,3
20,"[10, 3, 4, 3, 7, 0, 10, 8, 7, 0, 0, 6, 6, 2, 4, 8, 4, 7, 8, 9]","[1, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 5, 8, 5, 3, 7, 0, 7, 10, 6]","[8, 2, 5, 8, 0, 3, 9, 1, 7, 7, 2, 7, 7, 5, 7, 6, 10, 2, 0, 1]",20,0.06591249576003996,0.15347733006789477,4,23,11.953438384637318,4
20,"[4, 5, 8, 5, 8, 10, 3, 10, 5, 6, 1, 10, 1, 6, 3, 6, 6, 3, 2, 0]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 9, 2, 10, 8, 3, 9, 2, 8, 5, 7]","[6, 4, 3, 1, 1, 1, 8, 3, 1, 8, 2, 3, 10, 0, 10, 2, 7, 0, 2, 7]",19,0.5674702289201545,0.5034129897529437,6,31,17.9629513063209,2
25,"[6, 7, 7, 0, 3, 6, 2, 4, 10, 7, 3, 6, 8, 4, 0, 9, 4, 0, 1, 6]","[0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 4, 8, 0, 2, 5, 1, 5, 5, 6]","[3, 9, 10, 1, 2, 1, 1, 2, 9, 10, 8, 7, 2, 10, 9, 2, 2, 8, 4, 7]",18,0.6415733980316375,0.7394794730679337,3,19,11.7140805704712,1
4,"[0, 6, 4, 2, 4, 4, 5, 10, 0, 1, 6, 2, 6, 5, 3, 0, 5, 5, 4, 6]","[0, 1, 0, 0, 2, 0, 0, 2, 1, 1, 10, 7, 0, 8, 3, 0, 6, 6, 7, 0]","[6, 5, 8, 0, 9, 1, 3, 6, 0, 6, 0, 3, 1, 9, 8, 9, 6, 4, 2, 7]",23,0.21440891778126803,0.13200863210283476,2,51,26.43890207077525,4
21,"[0, 1, 1, 4, 0, 7, 10, 5, 4, 8, 6, 9, 6, 7, 3, 5, 0, 2, 0, 8]","[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 6, 5, 5, 4, 5, 4, 1, 9]","[0, 6, 5, 0, 2, 5, 9, 5, 2, 7, 6, 6, 0, 9, 1, 6, 9, 1, 0, 0]",15,0.4897909120653697,0.41269949612266543,6,21,12.876363584289079,2
7,"[8, 7, 4, 6, 2, 8, 5, 9, 6, 6, 6, 5, 10, 0, 8, 2, 0, 2, 10, 8]","[0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 4, 1, 7, 1, 3, 6, 4, 5, 7, 3]","[2, 5, 0, 7, 2, 6, 10, 5, 6, 9, 4, 2, 9, 3, 7, 2, 3, 5, 8, 8]",25,0.3319957985661102,0.5609728594719591,2,38,19.871736014138445,2
3,"[2, 3, 2, 1, 6, 7, 5, 5, 6, 10, 2, 9, 6, 0, 1, 6, 6, 1, 1, 8]","[1, 2, 2, 0, 0, 1, 2, 0, 2, 0, 9, 9, 10, 8, 1, 2, 8, 1, 4, 3]","[6, 4, 3, 4, 4, 4, 6, 1, 0, 5, 6, 7, 1, 7, 0, 2, 8, 3, 0, 8]",18,0.44752373896029746,0.37684603217182017,6,40,23.9942001066231,2
23,"[7, 1, 2, 8, 6, 6, 0, 4, 5, 6, 2, 3, 9, 2, 4, 7, 8, 0, 7, 6]","[1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 3, 6, 8, 5, 5, 7, 1, 3, 7, 6]","[6, 3, 6, 2, 3, 4, 9, 7, 1, 2, 10, 1, 10, 5, 1, 10, 10, 6, 7, 9]",26,0.502970161124045,0.5154189357252886,10,55,32.04160265700231,2
7,"[0, 4, 4, 0, 9, 5, 5, 6, 7, 0, 2, 9, 7, 4, 9, 2, 5, 1, 5, 0]","[2, 0, 2, 2, 0, 1, 2, 0, 0, 0, 1, 4, 5, 5, 10, 7, 3, 8, 0, 3]","[10, 1, 3, 6, 8, 4, 5, 9, 3, 8, 1, 1, 4, 1, 5, 6, 3, 4, 8, 3]",15,0.14684587311583724,0.15736704559957276,2,21,12.154361098755377,4
15,"[10, 1, 4, 3, 10, 2, 1, 10, 4, 0, 7, 7, 0, 5, 4, 0, 10, 2, 2, 0]","[2, 0, 2, 0, 0, 0, 0, 2, 0, 0, 3, 3, 3, 10, 10, 6, 7, 10, 10, 5]","[2, 6, 5, 2, 1, 5, 0, 3, 7, 10, 6, 5, 5, 1, 2, 4, 8, 0, 8, 3]",16,0.8427009493871852,0.9978343981943677,6,26,15.068950572505203,0
23,"[4, 2, 9, 5, 4, 10, 2, 0, 4, 2, 8, 5, 5, 3, 8, 3, 7, 0, 8, 0]","[0, 0, 0, 0, 1, 2, 0, 2, 1, 0, 1, 9, 3, 9, 5, 3, 9, 9, 1, 1]","[4, 0, 1, 7, 7, 9, 7, 5, 6, 4, 8, 6, 6, 2, 6, 2, 5, 7, 5, 7]",13,1.0261273412469176,0.9259614618966195,4,60,32.42246180844295,0
2,"[2, 6, 0, 2, 6, 5, 3, 3, 7, 1, 9, 6, 3, 8, 7, 4, 5, 4, 0, 5]","[0, 0, 0, 1, 0, 0, 2, 1, 1, 1, 7, 5, 0, 6, 2, 4, 4, 5, 0, 3]","[3, 7, 3, 5, 0, 7, 10, 8, 1, 1, 8, 2, 0, 3, 4, 4, 1, 1, 8, 5]",22,0.16203837973622778,0.04437800355326246,4,57,31.8458804697798,4
18,"[5, 8, 7, 4, 6, 7, 6, 10, 3, 2, 3, 7, 2, 4, 4, 1, 4, 7, 2, 0]","[1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 3, 0, 9, 0, 0, 4]","[8, 10, 4, 2, 8, 8, 4, 5, 6, 5, 8, 0, 0, 3, 6, 5, 9, 6, 3, 10]",11,0.7590694033616358,0.6096992630008388,1,33,16.783470098801924,1
13,"[8, 3, 5, 4, 2, 3, 5, 1, 0, 7, 3, 2, 7, 1, 7, 3, 0, 9, 0, 3]","[1, 0, 0, 1, 2, 0, 0, 1, 1, 0, 5, 8, 10, 5, 2, 4, 3, 5, 5, 4]","[8, 8, 0, 2, 0, 1, 6, 6, 2, 5, 2, 3, 4, 7, 4, 4, 6, 4, 1, 8]",23,0.4534545772881484,0.5426828569756976,5,42,24.687933953340305,2
25,"[3, 6, 3, 6, 4, 3, 5, 9, 0, 10, 2, 3, 3, 8, 4, 2, 5, 10, 7, 9]","[2, 0, 0, 0, 0, 1, 0, 2, 0, 0, 8, 0, 2, 9, 4, 8, 1, 6, 4, 3]","[3, 7, 4, 7, 3, 10, 3, 3, 6, 0, 1, 4, 4, 2, 3, 4, 2, 1, 2, 2]",23,0.8982154912331428,0.984483378297655,7,42,26.403679749488386,0
10,"[3, 6, 0, 5, 2, 3, 8, 8, 1, 6, 7, 9, 5, 8, 6, 2, 1, 7, 5, 4]","[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 3, 4, 6, 8, 6, 0, 10, 4, 1, 1]","[9, 1, 5, 6, 6, 3, 7, 10, 1, 4, 1, 7, 6, 1, 4, 5, 5, 4, 7, 5]",29,0.20415044270912663,0.05106819828360655,10,25,16.695836862721112,4
25,"[8, 7, 3, 0, 0, 7, 6, 5, 1, 3, 6, 6, 4, 1, 7, 0, 5, 8, 5, 8]","[2, 0, 0, 1, 0, 0, 2, 0, 1, 0, 9, 6, 0, 4, 1, 9, 3, 7, 0, 6]","[2, 2, 1, 5, 6, 8, 7, 1, 7, 4, 1, 4, 6, 1, 10, 10, 3, 6, 1, 10]",13,0.8313267884501712,0.6513855079595421,6,50,27.102402442228453,1
9,"[1, 5, 2, 0, 6, 2, 1, 4, 4, 6, 7, 6, 7, 8, 0, 4, 5, 0, 1, 4]","[0, 2, 0, 0, 0, 0, 1, 0, 1, 2, 6, 10, 0, 7, 9, 2, 2, 1, 3, 4]","[4, 7, 6, 10, 9, 5, 4, 5, 2, 10, 4, 9, 0, 1, 3, 7, 3, 6, 0, 4]",20,0.4134572544780395,0.5801662350362995,2,28,15.583618230339003,2
3,"[2, 10, 7, 10, 4, 4, 2, 3, 5, 8, 10, 2, 5, 10, 4, 1, 2, 9, 6, 2]","[2, 1, 0, 2, 0, 0, 0, 0, 0, 0, 3, 4, 5, 4, 4, 5, 1, 6, 5, 3]","[10, 0, 2, 2, 7, 4, 3, 3, 8, 1, 5, 2, 3, 8, 2, 2, 4, 10, 9, 5]",23,0.9574975537012127,0.8694853201524914,9,49,27.94578303850356,0
11,"[1, 0, 3, 8, 0, 5, 5, 2, 0, 5, 0, 3, 0, 5, 4, 6, 0, 2, 2, 4]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 5, 9, 0, 2, 5, 4, 2, 6, 7]","[7, 1, 7, 9, 0, 0, 2, 8, 4, 10, 1, 7, 7, 0, 9, 3, 1, 6, 9, 3]",13,0.137565000455948,0.15716567218020666,5,59,33.16277353711287,4
13,"[5, 5, 6, 3, 6, 10, 8, 0, 4, 5, 8, 4, 9, 0, 2, 5, 8, 9, 3, 9]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 4, 2, 0, 0, 0, 0, 8]","[0, 8, 8, 4, 7, 5, 3, 3, 1, 10, 0, 5, 6, 0, 5, 0, 9, 4, 5, 1]",26,0.22052839092370372,0.30665201972831785,11,34,23.411372747337207,3
25,"[9, 9, 4, 7, 9, 10, 7, 3, 7, 7, 10, 7, 10, 2, 4, 8, 5, 7, 7, 2]","[2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 6, 8, 7, 7, 8, 3, 5, 5, 7, 6]","[6, 5, 0, 0, 6, 0, 6, 5, 5, 10, 10, 2, 2, 3, 4, 5, 4, 10, 10, 6]",20,0.9065662513165679,0.9163013108911465,7,25,16.61558845863858,2
9,"[6, 6, 9, 6, 5, 1, 4, 2, 6, 1, 3, 2, 6, 4, 4, 10, 0, 8, 9, 0]","[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 6, 0, 4, 1, 3, 5, 4, 4, 5, 3]","[6, 8, 7, 0, 5, 5, 1, 5, 1, 4, 9, 0, 6, 3, 5, 3, 7, 6, 9, 8]",24,0.54653366333161,0.5104674364380111,10,26,17.730066506688164,2
22,"[0, 8, 3, 7, 1, 5, 2, 0, 10, 2, 3, 2, 6, 10, 4, 10, 3, 8, 6, 5]","[0, 1, 0, 0, 1, 2, 0, 2, 0, 0, 8, 0, 1, 4, 6, 4, 3, 7, 4, 2]","[2, 7, 3, 2, 5, 0, 3, 4, 4, 4, 0, 3, 3, 0, 0, 5, 5, 5, 1, 9]",20,0.9541114462903953,0.7196790929688843,5,54,27.299646594416508,0
22,"[2, 1, 5, 9, 2, 8, 3, 4, 6, 5, 10, 1, 3, 0, 0, 7, 1, 8, 1, 7]","[0, 0, 0, 0, 2, 2, 1, 0, 1, 2, 9, 1, 1, 0, 3, 7, 6, 0, 7, 1]","[8, 9, 3, 8, 7, 6, 1, 5, 9, 6, 4, 3, 9, 4, 4, 3, 6, 6, 6, 3]",14,0.877816443648283,0.9256529728233823,7,25,13.71499087764359,3
11,"[0, 6, 1, 7, 1, 1, 8, 4, 5, 8, 3, 5, 0, 4, 1, 1, 6, 7, 6, 9]","[2, 0, 0, 0, 0, 2, 1, 2, 0, 0, 6, 2, 3, 1, 5, 6, 7, 1, 6, 9]","[3, 7, 4, 9, 9, 7, 4, 0, 9, 9, 10, 10, 3, 6, 9, 6, 8, 4, 1, 5]",17,0.6331960086582128,0.5610712576585258,7,35,20.234780125531227,2
7,"[8, 0, 2, 10, 3, 1, 1, 8, 6, 4, 4, 1, 1, 4, 1, 5, 4, 6, 4, 0]","[0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 2, 7, 5, 0, 5, 1, 4, 10, 1, 5]","[7, 2, 3, 4, 0, 6, 9, 1, 4, 9, 0, 10, 0, 2, 10, 0, 0, 8, 4, 7]",18,0.05393722636655519,-0.008711949726532374,3,38,19.051670727081227,4
12,"[1, 3, 2, 7, 8, 8, 0, 1, 4, 6, 4, 2, 2, 8, 8, 5, 5, 9, 7, 2]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 6, 1, 9, 0, 0, 10, 1, 6, 7, 4]","[7, 10, 8, 5, 4, 8, 1, 10, 3, 5, 3, 1, 2, 2, 6, 5, 8, 8, 8, 1]",17,0.5761135424411498,0.5878942612309651,12,51,32.507860900912306,2
6,"[6, 3, 8, 0, 4, 1, 0, 1, 2, 7, 2, 9, 3, 1, 9, 7, 3, 0, 6, 7]","[2, 2, 2, 0, 0, 0, 2, 0, 0, 0, 6, 7, 5, 6, 1, 6, 8, 0, 1, 5]","[0, 10, 8, 4, 6, 5, 6, 9, 0, 2, 6, 0, 3, 4, 1, 5, 8, 1, 7, 7]",20,0.4958582603795488,0.5200275030788306,0,54,28.006904586945886,2
8,"[5, 2, 4, 7, 6, 3, 2, 2, 6, 5, 7, 8, 10, 9, 4, 6, 7, 0, 1, 3]","[0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 2, 10, 4, 3, 8, 2, 3, 5, 10, 5]","[9, 6, 1, 1, 2, 2, 8, 0, 8, 4, 5, 7, 4, 7, 6, 6, 9, 1, 2, 6]",30,0.4196344857172911,0.3317507467369976,3,30,14.737771184760357,3
21,"[3, 3, 3, 7, 5, 5, 3, 8, 7, 1, 4, 10, 0, 5, 2, 7, 3, 6, 0, 4]","[1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 2, 1, 9, 9, 5, 6, 10, 1, 0]","[6, 1, 9, 5, 0, 3, 3, 3, 8, 6, 0, 4, 2, 0, 10, 5, 8, 4, 6, 5]",20,0.7882797252071493,0.7966496620889515,3,53,28.8246903673025,1
21,"[0, 4, 8, 7, 0, 3, 0, 10, 9, 7, 6, 5, 9, 7, 5, 0, 2, 10, 5, 4]","[0, 1, 0, 1, 2, 1, 0, 0, 1, 0, 4, 4, 0, 2, 5, 3, 1, 7, 5, 1]","[7, 10, 4, 4, 9, 1, 2, 0, 0, 0, 3, 6, 7, 5, 3, 7, 10, 8, 2, 7]",10,0.15964568037547133,0.1917146392993273,7,39,22.38871060472084,4
21,"[5, 5, 5, 5, 6, 4, 10, 5, 2, 5, 9, 2, 0, 8, 7, 7, 3, 9, 6, 3]","[0, 1, 0, 1, 1, 0, 1, 2, 0, 2, 5, 2, 2, 3, 0, 9, 2, 6, 6, 7]","[10, 10, 4, 9, 2, 7, 3, 3, 3, 6, 4, 1, 5, 8, 4, 6, 3, 9, 4, 4]",20,0.39726379392111333,0.3639458155815708,10,47,26.53980548034234,4
7,"[8, 1, 10, 3, 0, 1, 0, 6, 7, 5, 3, 5, 7, 6, 4, 0, 6, 2, 8, 6]","[2, 2, 0, 0, 1, 2, 0, 2, 0, 1, 9, 4, 9, 3, 3, 6, 4, 7, 1, 10]","[7, 6, 1, 3, 8, 3, 2, 4, 4, 8, 6, 9, 6, 1, 4, 0, 7, 0, 7, 4]",28,0.32800591467965945,0.329116170808894,8,25,16.956054452866045,3
14,"[9, 6, 9, 3, 6, 5, 10, 5, 3, 0, 4, 1, 2, 3, 9, 8, 4, 0, 2, 4]","[0, 2, 0, 2, 0, 1, 1, 2, 0, 1, 4, 7, 2, 3, 0, 5, 7, 0, 6, 4]","[2, 8, 9, 1, 2, 7, 5, 5, 5, 0, 0, 9, 6, 0, 2, 6, 3, 9, 6, 10]",17,0.6257280467336743,0.598694817838712,4,24,14.051274880498632,2
9,"[5, 7, 0, 5, 2, 4, 0, 0, 1, 10, 5, 4, 0, 1, 2, 7, 0, 0, 0, 3]","[1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 10, 2, 3, 1, 6, 7, 9, 2, 7, 0]","[8, 4, 0, 2, 2, 2, 8, 1, 0, 0, 4, 0, 2, 10, 3, 2, 1, 9, 1, 8]",10,0.9161022097162286,0.7591326030361927,1,25,13.683979033481343,0
13,"[3, 8, 10, 9, 6, 0, 4, 0, 7, 3, 4, 0, 6, 7, 0, 4, 3, 1, 7, 5]","[0, 1, 0, 2, 0, 2, 0, 0, 1, 0, 4, 1, 5, 7, 10, 0, 1, 2, 9, 2]","[0, 0, 1, 0, 8, 2, 1, 0, 2, 8, 7, 10, 8, 1, 4, 5, 10, 5, 3, 5]",24,0.37386048636305497,0.42517668145399895,10,49,29.232420644130247,2
20,"[7, 6, 6, 3, 2, 4, 10, 0, 8, 6, 5, 6, 4, 1, 8, 6, 6, 4, 2, 7]","[0, 0, 2, 2, 2, 1, 0, 0, 1, 0, 3, 7, 0, 1, 4, 10, 5, 4, 2, 5]","[7, 6, 1, 2, 7, 3, 8, 1, 0, 2, 1, 0, 2, 10, 10, 0, 8, 4, 9, 7]",26,0.42444891242762817,0.5196595467627174,10,52,30.850450730962564,2
17,"[8, 4, 1, 5, 1, 10, 0, 5, 5, 8, 7, 0, 0, 3, 2, 7, 8, 7, 1, 4]","[0, 0, 0, 1, 0, 2, 0, 2, 2, 2, 9, 4, 1, 0, 4, 6, 8, 0, 0, 2]","[10, 5, 0, 3, 1, 0, 0, 9, 4, 6, 3, 10, 8, 4, 6, 1, 4, 4, 3, 1]",25,0.27128308020287284,0.3946795245318735,4,35,20.98451529490248,3
3,"[1, 5, 8, 2, 2, 6, 1, 1, 6, 10, 2, 2, 1, 9, 8, 2, 5, 0, 5, 5]","[2, 0, 2, 0, 0, 2, 1, 2, 2, 0, 3, 5, 7, 1, 0, 4, 3, 8, 9, 3]","[2, 3, 5, 3, 4, 2, 2, 5, 2, 5, 9, 2, 3, 8, 9, 3, 5, 2, 10, 5]",14,0.7564891185284436,0.7911865120444947,9,20,15.387512460763022,1
16,"[9, 8, 6, 1, 8, 4, 7, 0, 7, 7, 0, 7, 0, 3, 6, 1, 2, 7, 1, 6]","[0, 1, 0, 1, 2, 0, 2, 1, 2, 1, 10, 6, 0, 3, 9, 9, 5, 7, 0, 1]","[7, 4, 0, 6, 7, 2, 4, 8, 3, 9, 1, 8, 4, 0, 5, 4, 9, 1, 7, 7]",25,0.22079287339575432,-0.050195223841465825,2,30,16.44115917251844,4
